計装用空気を使用する緊急遮断装置に、緊急時に弁が確実に作動するように計装用空気溜を設け、作動に必要な計装用空気を確保した。,○
可燃性の液化ガス貯槽の負圧防止対策として、圧力計、圧力警報設備および同種の液化ガス貯槽からのガス導入配管（均一管）を設置した。,○
全量式のばね式安全弁は、弁体と弁座の当たり面より下部にあるノズルののど面の面積より、弁座流路面積が十分大きくなるようなリフトが得られる。,○
破裂板は、負圧による容器の破損を防止する目的では使用できない。,×
逃し弁の出口配管の圧力損失は、規定吹き出し量算出式における排圧に見合う値以上にしないよう考慮する必要がある。,○
緊急遮断弁の閉止時に発生するウォータハンマの衝撃の強さは、長距離配管より短距離配管の方が大きい。,×
可燃性ガスの貯槽に、密閉型ばね式安全弁を取り付けた。,○
破裂板は、ばね式安全弁に比べ防食処理が容易であり、破裂するまで交換の必要がない。,×
貯槽の元弁に近接して取り付けた緊急遮断弁を、地震発生時に貯槽の揺れの影響を受けないように貯槽本体とは別の基礎に設置した。,×
遠心圧縮機の吐出しガスを吸込み側に戻す自動圧力制御装置を、圧縮する吐出しガスの全量を戻せる容量とした。,○
ばね式安全弁のうち、揚程式安全弁は、弁体が開いたときの流路面積の中で弁座流路面積が最小となるリフト形式である。,○
破裂板は、ばね式安全弁に比べ、内部圧力を降下させるまでの時間は短いが、高粘性、固着性の流体には適さない。,×
弁体が流体の背圧によって逆流を防止するように作動するバルブを逆止弁といい、リフト逆止弁、スイング逆止弁、ボール逆止弁などがある。,○
緊急遮断弁の閉止時にウォータハンマが発生した場合、その衝撃の大きさは、弁の径、その上流側の配管の長さ、流体の流速および質量にほぼ比例し、弁の閉止時間に反比例する。,○
25-12-1 接触燃焼式と半導体式のガス漏洩検知警報設備は、検知素子の電気抵抗値が、可燃性ガスなどの濃度により変化する原理を利用している。,○
25-12-2 アンモニアガスを大気に放出するための除外設備として、苛性ソーダ水溶液を用いる吸収塔を設置した。,×
25-12-3 フレアースタックから発生する黒煙、騒音などを低減するため、エレベーテッドフレアーではなくグランドフレアーを採用した。,○
25-12-4 フレアースタックで燃焼速度の大きいガスを処理する場合は、逆火が起こりにくい。,×
26-12-1 塩素ガスをベントスタックから放出するため、水吸収塔を設置した。,×
26-12-2 エレベーテッドフレアスタックから放出するガス流速が、ガス固有の燃焼速度に比べて過大になると逆火現象が起きる。,×
26-12-3 エレベーテッドフレアスタックでスチーム吹込み量を増加させると、空気が吸引され燃焼効率が向上するとともに、水性ガス反応により黒煙の発生が抑制できる。,○
26-12-4 定電位電解式ガス漏洩警報設備は、一酸化炭素、硫化水素の測定に適している。,○
27-12-1 亜硫酸ガスの除害剤として水は適さない。,×
27-12-2 ベントスタックから放出するガスの着地濃度を小さくするため、スタック径を大きくし放出ガス流速を小さくした。,×
27-12-3 ガス漏洩検知警報設備の応答時間のテストを、サンプリング部と検知部だけでなく指示警報部とも組み合わせて実施した。,○
27-12-4 スチームカーテンは、漏洩ガスの流れを遮断するとともに、漏洩ガスを希釈する効果もある。,○
28-12-1 不活性ガス中の可燃性ガスを接触燃焼式ガス検知器で測定する場合は、測定精度が落ちるため空気を混入させてはならない。,×
28-12-2 水溶性で毒性のある液化ガスが漏洩した場合、水によって希釈し、ガスの分圧を下げる措置は、拡散防止に有効である。,○
28-12-3 炭化水素をエレベーテッドフレアーで燃焼させる場合、水素が含まれていると、火炎の安定域が広くなる。,○
28-12-4 エレベーテッドフレアーで、浮上りと逆火の起こる流速は、燃焼速度の大きいガスほど大きい。,○
29-12-1 エレベーテッドフレアーの安定燃焼のため、噴出ガス流速を燃焼速度より大きくし、かつ、マッハ数が0.2程度になるように設計した。,○
29-12-2 接触燃焼式および半導体式のガス漏洩検知警報設備では、不活性ガスを検出することはできない。,○
29-12-3 毒性ガスのうち、アンモニアと亜硫酸ガスには、除害剤として大量の水が使用できる。,○
29-12-4 スチームカーテンは、漏洩したガスの流れを遮断する効果はない。,×
半導体式ガス漏洩検知警報設備は、金属酸化物半導体の電気抵抗値がガスの濃度に応じて変化する現象を利用するもので、不活性ガスを含むすべてのガスの検知が可能である。,×
ガス漏洩検知警報設備は、金属酸化物半導体の電気抵抗値がガスの濃度に応じて変化する現象を利用するもので、不活性ガスを含むすべてのガスの検知が可能である。,○
スチームカーテンは、漏洩した可燃性ガスを付近の加熱炉などと遮断したり、漏洩ガスを希釈する効果があり、上方噴射の場合は拡散させる効果も期待できる。,○
エレベーテッドフレアースタックにガス流量に見合ったスチーム吹込み量を自動的に調整するシステムを設置し、黒煙と火炎息継ぎの防止対策とした。,○
接触燃焼式ガス漏洩検知警報設備は、検知素子である白金コイルの電気抵抗が燃焼反応により増大することを利用したもので、爆発下限界以下の濃度の可燃性ガスには適用できない。,×
ガルバニ電池式ガス漏洩検知警報設備で酸素を測定する原理は、検知ガス中の酸素が電解液中へ溶解すると、電極間に溶存酸素濃度に比例した還元電流が流れることを利用したものである。,○
ガス漏洩検知警報装置に関して、ポンプのメカニカルシール部のように漏洩しやすい場所のガスサンプリング方式は、吸引型の方が拡散型よりも測定が確実である。,○
フレアースタックから発生する黒煙、騒音などを低減するため、エレベーテッドフレアーではなく、グランドフレアーを採用した。,○
ガス漏洩検知警報設備における隔膜イオン電極式は、検知ガスが隔膜を透過して内部液に溶解して生じたイオンが、イオン電極に作用して発生する起電力を測定するものであり、アンモニアやシアン化水素の検知に適用できる。,○
液化ガス貯槽の防液堤内の雨水を外部に排出するため、防液堤外において操作できる排水弁を設置し、常時開とした。,×
フレアースタックのフレアー装置の逆火防止対策を目的として、流入経路にシールドラムを設置した。,○
塩素ガスの除害設備として、カセイソーダ水溶液を用いる吸収塔を設置した。,○
地震の加速度を測定するのに、落球型感震器を設置した。,×
半導体式のガス漏洩検知警報設備は、半導体を加熱して、これに触れる可燃性ガスの濃度により半導体の電気抵抗値が変化する現象を利用したもので、低濃度のガス検知に優れている。,○
スチームカーテンには、漏えいした可燃性ガスを加熱炉など火気を取扱う機器から遮断したり、希釈したり、拡散させたりする効果がある。,○
塩素の除害用に、消石灰を微粉化したものを加圧して散布する装置がある。,○
接触燃焼式は、ホイートストンブリッジに組み込まれた白金コイル表面上で検知ガスの接触燃焼反応が起こり、電気抵抗値が増大することを利用したもので、可燃性ガスの測定に適している。,○
半導体式は、加熱された金属酸化物半導体に測定ガスが触れると、金属酸化物の電気抵抗値が変化することを利用したもので、可燃性ガス、不活性ガスのすべてのガスを検知することができる。,×
隔膜イオン電極式は、検知ガスが隔膜を透過して内部液に溶解し、イオン化することで発生する起電力を利用したもので、毒性ガスの測定に適している。,○
ガルバニ電池式で酸素濃度を測定する場合は、検知ガス中の酸素が電解液中に溶解すると濃度に比例した還元電流が発生することを利用している。,○
25-13-1 配管のラインアップ時に安全弁などが取り付けられていること、安全弁の元弁が「開」で封印されていること、仕切り板が取り外されていることなどを２人で確認した。,○
25-13-2 遠心圧縮機では、吐き出し圧力が上昇すると流量が低下し、サージングが起こることがある。,○
25-13-3 流体が液体である配管のバルブを閉止するときに発生する衝撃の大きさは、バルブの径、その上流側の配管の長さ、流速、密度に反比例する。,×
25-13-4 ガス火災では、いったん消化しても漏洩が続く限り二次災害を引き起こす危険があるため、ごく小規模の火炎（開放空間に限る）以外は消火せずに周囲への散水冷却を行い、並行して漏洩量を減少させる措置をとる。,○
26-13-1 加熱炉における加熱管では、管内のスケールが付着するところ、ロングフレームにより加熱されるところなどにホットスポットが発生しやすい。,○
26-13-2 貯槽に残留している温度の高い液化天然ガス（LNG）に温度が低いLNGを下部から注入することで、LNGが上下2液層に分化し安定な境界面を形成している場合、貯槽の壁面から熱の侵入によってロールオーバが起こることがある。,○
26-13-3 配管内の閉塞は、流体成分が反応して固形物を生成したり、流体成分のいずれかが氷結、凝固または析出するなど固体が配管内に蓄積して発生する現象で、流速による影響はない。,×
26-13-4 ウィーピングは、棚段塔の段液の液深が浅く、蒸気によって液が吹き飛ばされる現象である。,×
27-13-1 飛沫同伴（エントレインメント）は、塔内の蒸気速度が大きくなると、液滴が蒸気に同伴して上のトレイまで到達する現象であり、トレイの段効率低下の原因となる。,○
27-13-2 緊急時にすぐに高圧ガス製造設備の安全弁の元弁を操作できるように封印、施錠などを施さずに運転を開始した。,×
27-13-3 バルブの開閉に必要な標準トルクに見合う長さのハンドル回しを使用して、一人でバルブの操作を行った。,○
27-13-4 製造設備の運転中に地震が起こった場合は、液面で制御するシステムにおいては、液面のスロッシングによる影響を受けて運転に支障をきたすことがある。,○
28-13-1 安全弁の元弁は、安全弁が作動したときに閉止措置をするので施錠せず、かつ、ハンドル回しを近くにおいて確実な操作ができるようにする。,×
28-13-2 配管内の閉塞は、内部の流体が反応して固形物が発生したり、流体の温度条件によっては不純物としての水分などが凍結して発生する現象であり、流速による影響はない。　26-13-3と同じ,×
28-13-3 発熱反応を行わせる反応器内の触媒の充填が不均一な場合、また、加熱炉のチューブ内にスケールが付着して伝熱が阻害される場合にホットスポットが発生する恐れがある。,○
28-13-4 蒸留塔においてトレイ上の液深が深い場合または蒸気量が少ない場合、蒸気がトレイから断続的に吹き出し、段効率が低下することがある。,○
29-13-1 遠心ポンプが不安定な脈動を起こしており、所定の流量に達していない状態になっていたので、原因究明の一つの手段として吸い込み側の条件（液温、ストレーナーのつまり、液面など）を確認した。,○
29-13-2 毒性ガスが漏洩した場合に使用する呼吸保護具のうち、送気式マスクは、空気呼吸器に比べ機動的であるが使用可能時間の制約を受ける。,×
29-13-3 ヒューマンエラーによる誤操作などの防止には、人間個々の特性を考慮した対策だけでなく、職場において良好なコミュニケーションを維持することも重要である。,○
29-13-4 漏洩した水溶性の液化ガスの散水による拡散防止を行うにあたり、溶解熱による温度上昇を小さくするために大量の水を用いた。,○
流体が液体である配管の弁を閉止するときに配管や弁に衝撃を与えることがあり、その際に発生する衝撃の大きさは、弁の閉止時間に比例する。,×
遠心ポンプのキャビテーションは、液温が沸点に近い場合に液が気化することで発生し、羽根車の出口付近において生じやすい。,×
ブローイングは、塔の液量が少ない場合、または段液の液深が浅い場合、蒸気によって液が吹き飛ばされる現象で、多孔板トレイで発生する。,○
フランジからの漏れの発生に対して加圧下で増し締めを行う場合には、片締めを起こし、許容応力を超える締め付け力でボルトが伸び、かえって漏洩量が増加する危険がある。,○
ポンプの吸い込み側にあるストレーナが閉塞すると、液から分離したガスによりハンチング（不安定な脈動）を起こすことがある。,○
常温の液化石油ガスを常圧に近い容器に移送する場合に、急激なバルブ操作を行うと、容器に亀裂を生ずる危険性がある。,○
液化天然ガス（LNG）貯槽では、密度の小さいLNGが残留しているところに、密度の大きなLNGを下部から静かに注入すると、ロールオーバによって大量のガスを発生させることがある。,○
蒸留塔で起こるウィーピングは、塔の蒸気量が減少すると蒸気が出なくなり、段液だけが降下する現象で、泡鐘トレイで多く発生する。,×
計装パネルに設けた保安上重要なスイッチは、緊急時に直ちに操作できるように、カバーをかけてはならない。,×
塔内の蒸気速度が増加し、トレイの泡沫層が高くなり飛沫同伴量が増大し、ついには降下液が冗談に運ばれる現象を、フラッディングという。,○
ガス火災は、いったん消火しても漏洩が続く限り、再発火や爆発で二次災害を引き起こす危険があるため、開放空間におけるごく小規模の火炎以外は、消化してはならない。,○
ポンプの空引き現象とは、所定の揚程や流量に達せずにハンチングを起こす現象であり、ケーシング内に液が満たされず、気体が溜まったときに起こる。,○
運転開始前にフランジの締付けを適正に実施したが、運転後の温度上昇幅が大きいので、運転開始時の昇温過程でホットボルティングを実施した。,○
計装パネルに設けた保安上重要なスイッチは、緊急時に直ちに操作できるようにカバーをかけてはならない。,×
規定のハンドル廻しを用いてバルブを開けようとしたが、非常にかたく操作が困難だったので、運転管理責任者に報告した。,○
多孔板トレイで、塔の液量が少ない場合や段液の液深が浅い場合には、ブローイングが発生し、蒸気によって液が吹き飛ばされることがある。,○
液体が流れる配管のバルブを急激に閉止すると配管内に液柱分離が起こり、背圧があると真空部に液体が逆流し、衝突力が衝撃となって、構造破壊を起こすおそれがある。,○
塔のトレイ上の液（段液）の液深が深くなると、蒸気がトレイから断続的に吹き出し、段効率が高くなる。,×
ホットスポットは、発熱反応における反応器内の触媒充てんの不均一で発生することがあり、加熱炉の加熱管においては、スケールが付着して伝熱が阻害されることにより発生することがある。,○
常温の液化ガスを常圧に近い容器に移送する場合に急激なバルブ操作を行うと、噴出した液化ガスが蒸発して液温が沸点近くまで低下し、容器などにき裂を生じる危険がある。,○
25-14-1 状態基準保全（CBM）は、モニタリングシステムの構築や定期的な監視のための設備と工数が必要になるが、異常の早期発見に適している。,○
25-14-2 定期保全（時間基準保全TBM）は、設備が故障または要求された性能の低下をきたしてから計画的に整備または修理を行う方式であり、設備を寿命まで使い切るので費用が安い。,×
25-14-3 製造設備の異常は運転中でなければ発見しにくい場合があり、定期検査だけでは運転中の経時的変化を把握しにくいので、日常検査（OSI）はそれを補う役割がある。,○
25-14-4 あらかじめ想定される設備の異常や劣化の状態を的確に把握することによって、設備の健全性を総合的に診断する技術は、設備診断技術である。,○
26-14-1 磁粉探傷試験は、試験体の表面または表面近くにある欠陥の位置や形状を検出する方法であり、オーステナイト系ステンレス鋼などの非磁性体材料には適用できない。,○
26-14-2 浸透探傷試験は、肉眼では確認できない微細な表面欠陥を検出するのに最も広く用いられている方法であり、プラスチック、ガラス、セラミックスなどには適用できない。,×
26-14-3 火気工事は、可燃性ガスに対する遮断などの環境確保、消火器などの設置、溶接時の火花飛散防止処置、緊急時の措置などを条件に許可される。,○
26-14-4 入槽する際の空気による再置換に先立つガス置換完了時には、可燃性ガスは爆発下限界以下、毒性ガスは許容濃度以下であることを確認する。,×
27-14-1 工事内容を周知する場合、工事仕様書などの書面で示し、口頭で内容を補足するとともに、工事対象の設備を現地で関係者立会いの下で確認する。,○
27-14-2 電動機、ヒータなどの外部温度が極めて高い機器類を使用することも火気工事であり、周囲の可燃性ガスに対する遮断などの環境確保を図る必要がある。,○
27-14-3 設備を開放し、修理、検査などを行う場合には、他の部分からのガスの漏れ込みを防止するため、開放する部分の前後のバルブを閉止すればよく、仕切り板の挿入は必要ない。,×
27-14-4 槽内で作業をする場合、酸素欠乏症を防ぐには、自然換気の他、十分な換気を行えるようなブロワ、ファンなどの強制換気設備の設置が有効である。,○
28-14-1 製造設備は安全性、生産性、保全性などの観点により重要度ランクの分類が行われている。,○
28-14-2 保全方式のうち、時間基準保全（TBM）は設備の劣化傾向を連続的または定期的に監視、把握しながら設備の寿命などを予測し、次の整備の時期を決める方式である。,×
28-14-3 日常検査は、損傷要因、過去の検査データ、運転条件の変化、類似設備の事故情報などを参考にして検査内容を決める。,○
28-14-4 取り外して点検清掃した熱交換機などの機器は、単独での気密試験は必要なく、接続配管と接合したのち、ガスケット部、配管部などに漏洩のないことを確認する。,×
29-14-1 生産保全（Productive Maintenance）は、安全性を前提に生産目的に合致した保全を経営的な視点から実施するものであり、生産性を高めた、経済的な保全方式として取り入れられてきている。,○
29-14-2 状態基準保全で部品交換または修理を行う周期は、摩耗、詰まり、腐食、劣化などの要因を考慮して実績や同種設備の事例を参考に決める。,×
29-14-3 赤外線サーモグラフィは加熱炉の外面の温度分布を測定することで、内面に用いられているキャスタブル耐火物の剥離、脱落の診断に利用できる。,○
29-14-4 インターロック機構の定期検査の要点は、構成する遮断弁などの目視検査およびインターロック機構の作動検査を行い、円滑、確実な作動を確認することである。,○
TBM、CBMなどの保全方式の決定において、一つの製造施設内で機器ごとに異なる保全方式を用いてもよい。,○
毒性ガス貯槽の不活性ガス置換および空気による再置換を槽内作業の前日に実施し、ガス濃度が許容値以下であることを確認したので、朝からすぐに作業を開始した。,×
設備を開放し、修理、検査などを行うので、他の部分からのガスの漏れ込みを防止するため、仕切り版を挿入する代わりに配管自体を取り外し、非開放側の配管に閉止フランジを取り付けた。,○
工事内容を周知する場合、工事仕様書などの書面で示し、口頭で内容を補足するとともに、工事対象の設備を現地で関係者立会いの下で確認する,○
時間基準保全では、摩耗、詰まり、腐食、劣化などを考慮して、あらかじめ定められた周期ごとに部品交換または修理を行う。,○
時間基準保全や、状態基準保全などの保全方式の決定には、機器の重要度も考慮する必要がある。,○
工事における安全確認では、施工部分の状態が重要であり、工事の周囲の環境変化には注意する必要はない。,×
可燃性ガスや毒性ガスの置換に窒素ガスを用いることはできるが、水で置換を行うことはできない。,×
予防保全とは、設備が機能を停止するかまたは要求された性能を下回る前に計画的に設備を整備し、突発故障を防止する保全方法で、時間基準保全や状態基準保全はこれの1つである。,○
事業所全体の塗装計画と費用の大きな機器の更新について、年間の保全計画とは別に、長期の保全計画を作成した。,○
毒性ガスの貯槽で槽内作業を行うため、まず毒性ガスを窒素で置換し、その後空気で再置換したが、毒性ガスの濃度は窒素ガス置換後に測定したので、作業前には酸素濃度を測定してから入槽した。,×
事業所内において、溶接作業におけるアーク発生、ガス切断などの裸火は火気工事としての管理対象であるが、工事用簡易発電機の内燃機関の火気は管理対象には含まれない。,×
予防保全は設備が故障する前に計画的に設備を整備し、突発故障を防止することを目的とする方式で、時間基準保全や計画事後保全はこれに含まれる。,×
状態基準保全は、モニタリングシステムの構築や定期的な監視のための設備と工数が必要になるが、異常の早期発見に適している。,○
改良保全は、設備の性能や健全性、保全性などを向上させる目的で設備を改善する方式であり、機器設計上の改良点を提案する行為も含むことがある。,○
可燃性ガス貯槽の内部作業を実施するため、まず槽内の可燃性ガスを空気で置換し、酸素濃度を測定し、作業許可を得たのち作業を実施した。,×
設備の保全計画は、その設備の材質や構造、使用される環境や履歴だけでなく、予想される劣化損傷に対する理解をもとに立案する。,○
時間基準保全は、設備の劣化傾向を連続的または定期的に監視、把握しながら設備が故障するまでの時間を予測し、次の整備の時期を決める方式である。,×
ハンマ、グラインダの使用による火花は、火気工事として管理する対象ではないため消火器などの設置は必要ないが、火花の飛散防止対策を行う。,×
設備を開放し、その設備の中で人が作業を行う場合、開放する部分に接続されているバルブを閉止するだけでなく、開放する部分におけるバルブまたは配管の継手に仕切板を挿入するなどにより、設備の他の部分からのガスの漏れ込みを防止する。,○
25-15-1 工事業者への工事内容の周知に際しては、工事仕様書などの書面で示し、口頭で補足するとともに、関係者立会いの下で工事対象設備を現地で確認する。,○
25-15-2 事業所内において、溶接作業におけるアーク発生、ガス切断などの裸火は火気工事としての管理対象であるが、工事用簡易発電機の内燃機の火花は、管理対象には含まれない。,×
25-15-3 毒性ガスを扱う貯槽の中で作業を行うために、前日に窒素によるガス置換を行って毒性ガス濃度が許容濃度以下であることを確認し、当日は空気による再置換を行って、直ちに入槽した。,×
25-15-4 解放した設備の中で人が作業を行う場合は、開放部分の前後のバルブを閉止するだけでなく、バルブまたは継ぎ手に仕切り板を挿入して、設備の他の部分からのガスの漏れ込みを防止する。,○
26-15-1 時間基準保全（TBM）は、設備の劣化傾向を連続的または定期的に監視、把握しながら設備の寿命などを予測し、次の整備の時期を決める方式である。,×
26-15-2 製造設備の異常は、設備を止めて行う検査のみでは発見しにくい場合があり、これを補うものとして運転中検査（OSI）がある。,○
26-15-3 貯槽配管の緊急遮断装置は緊急時の遮断に重要な装置であり、定期保全は欠かせない。目視検査の他、作動検査とその緊急遮断装置にかかる貯槽の解放時などに弁座の漏れ検査を行う。,○
26-15-4 貯槽の配管に設けたバルブの定期検査において、耐圧性能および強度に支障を及ぼす減肉、劣化損傷などの有無の検査、および作動検査を行った。,○
27-15-1 保全方式は以下のツリーのように分類されており、機器、部品の重要度、経済性、故障予知技術の有無に応じて選択する。,○
27-15-2 改良保全(CM)は、設備の性能や健全性、保全性などを向上させる目的で設備を改善する方式であり、機器設計上の改良点を提案する行為も含むことがある。,○
27-15-3 製造設備の維持管理のために行う定期検査の方法の一つに、OSI（On Stream Inspection）と呼ばれる設備の停止中に行う検査がある。,×
27-15-4 浸透探傷試験は金属に限らず、プラスチック、ガラス、セラミックスなどにも適用でき、磁粉探傷試験は、オーステナイト系ステンレス鋼などの非磁性体材料には適用できない。,○
28-15-1 浸透探傷試験の浸透液および磁粉探傷試験の磁粉には蛍光性のものがあり、これらは赤外線を照射して観察する。,×
28-15-2 超音波探傷試験において音波の中でも波長の短い（周波数の高い）超音波を使用するのは、指向性が強く、欠陥による反射率が高く、欠陥の位置検出精度を高めるためである。,○
28-15-3 腐食減肉を想定した肉厚測定、割れおよび接合部不良を想定したガス検知または発砲液による検査は、配管および塔槽類の漏洩に対する診断・検査方法として有効である。,○
28-15-4 異物による配管の閉塞や弁の作動不良に対する診断方法としては、差圧測定のほかに、放射線透過試験も有効である。,○
29-15-1 浸透探傷試験の浸透液および磁粉探傷試験の磁粉には蛍光性のものがあり、これらは紫外線を照射して観察する。,○
29-15-2 放射線透過試験は、放射線が物質を透過する性質を利用した非破壊試験方法であって、ブローホールなどの溶接欠陥の検出に有効である。,○
29-15-3 事業所内において、溶接作業で発生するアークなどの裸火は下記工事としての管理対象であるが、工事用簡易発電機の内燃機関の火気は管理対象ではない。,×
29-15-4 開放した設備の中で人が作業を行う場合のガス遮断では、開放部分の前後のバルブを閉止するだけでなく、バルブまたは配管の接手に仕切り版を挿入するなどして、設備のほかの部分からのガスの漏れ込みを防止する。,○
浸透探傷試験では、まず試験体表面の油脂などを除去し、次に試験体表面に染色浸透液を塗って欠陥部に浸透させた状態で、欠陥の形状などを観察する。,×
異物による配管の閉塞や弁の作動不良に対する診断方法としては、差圧測定のほかに、放射線透過試験も有効である。,○
日常検査は、損傷要因、過去の検査データ、運転条件の変化、類似設備での事故情報などを参考にして検査内容を決定する。,○
アコースティック・エミッション試験は、材料が外力を受けたときに、材料内部の欠陥から放出された弾性波（主に超音波）を検知する非破壊試験方法である。,○
取り外して点検清掃や補修をした熱交換器は、単独での気密試験は必要なく、接続配管と接合したのちガスケット部、配管部などに漏洩のないことを確認する。,×
赤外線サーモグラフィは加熱炉の外面の温度分布を測定することで、内面に用いられている耐火物の剥離、脱落の診断に利用できる。,○
磁気探傷試験（磁粉探傷試験）と渦電流探傷試験（渦流探傷試験）は、電磁気現象を利用した非破壊試験方法であり、いずれも非磁性体材料には適用できない。,×
異物による配管の閉塞や弁の作動不良に対する診断方法としては、差圧測定のほかに、放射線透過試験も有効である。,○
試験体に放射線を照射し、内部の欠陥によって反射・散乱された放射線を検出して欠陥の有無や形状を検査するのが放射線透過試験である。,×
貯槽配管の緊急遮断装置では、定期的な目視検査と作動検査に加えて、貯槽の解放時などに弁座の漏れ検査を行う。,○
製造設備の維持管理のために行う定期検査の方法の一つに、OSIと呼ばれる設備の停止中に行う検査がある。,×
設備診断技術とは、対象とする設備の異常や劣化状態を的確に把握し、これに機器の使用環境や材料の特性などを加味していつまで使用可能であるかを予測し、設備の健全性を診断する技術である。,○
赤外線サーモグラフィは、日常検査において、外面の温度分布を測定することにより、加熱炉内面のキャスタブル耐火物の剥離・脱落の診断に適用できる。,○
設備を開放した場合の気密試験は、原則として当該高圧ガス設備によって貯蔵・処理される気体を使用して行う。,×
浸透探傷試験では、まず試験体表面の油脂などを除去し、次に試験体表面に染色浸透液を塗って欠陥部に浸透させた状態で、欠陥の形状などを観察する。,×
アコースティック・エミッション試験は、材料が外力を受けて変形している状態で、材料内部の欠陥から放出された弾性波（主に超音波）を検知する非破壊試験方法である。,○
設備の保全計画は、その設備の材質や構造、使用される環境や履歴だけでなく、予想される劣化損傷に対する理解をもとに立案する。,○
時間基準保全は、設備の劣化傾向を連続的または定期的に監視、把握しながら設備が故障するまでの時間を予測し、次の整備の時期を決める方式である。,×
ハンマ、グラインダの使用による火花は、火気工事として管理する対象ではないため消火器などの設置は必要ないが、火花の飛散防止対策を行う。,×
設備を開放し、その設備の中で人が作業を行う場合、開放する部分に接続されているバルブを閉止するだけでなく、開放する部分におけるバルブまたは配管の継手に仕切板を挿入するなどにより、設備の他の部分からのガスの漏れ込みを防止する。,○
放射線透過試験は、溶接部の表面欠陥の定期検査に広く適用され、特に超音波探傷試験に比べて、厚肉配管の溶接継手の内表面に生じる疲労き裂の検出に適している。,×
超音波探傷試験において、音波の中でも波長の短い超音波を使用するのは、指向性が強く、欠陥による反射率が高くなり、欠陥の位置検出精度が高まるからである。,○
渦電流探傷試験（渦流探傷試験）は、交流電流を流したコイルによって生じる磁場を試験体に加えたときに、試験体に生じる渦電流が試験体中の減肉、割れなどによって変化することを利用する試験方法である。,○
磁気探傷試験（磁粉探傷試験）は、試験体を磁化したとき欠陥部に磁極が発生して強磁性体の磁粉が表面に付着することを利用した方法であって、表面に開口している欠陥のみならず、表面近傍の欠陥も検出できる。,○
